x,y,species cloglog values
937.0,937.0,0.11592393
938.0,938.0,0.042824857
939.0,939.0,0.006496053
940.0,940.0,0.0010033982
941.0,941.0,0.0020201122
942.0,942.0,0.007204752
943.0,943.0,0.29486662
944.0,944.0,0.007919882
945.0,945.0,0.038766086
946.0,946.0,0.12110369
947.0,947.0,0.0065741013
948.0,948.0,0.0028698356
949.0,949.0,0.013664818
950.0,950.0,0.0785324
951.0,951.0,0.37461203
952.0,952.0,0.062290218
953.0,953.0,0.0013721872
954.0,954.0,7.376627E-4
955.0,955.0,1.4618089E-4
956.0,956.0,6.5144926E-4
957.0,957.0,6.9636037E-4
958.0,958.0,1.8437354E-4
959.0,959.0,9.599174E-4
960.0,960.0,9.3245646E-4
961.0,961.0,0.0024043212
